2021-09-27 18:09:00.000;NGV1;-10;5.59500
2021-09-27 22:43:00.000;SRZ1;2;33738.00000
2021-09-27 22:43:00.000;SRZ1;2;33738.00000
2021-09-27 22:43:00.000;SRZ1;1;33738.00000
2021-09-28 10:27:00.000;SRZ1;2;33850.00000
2021-09-28 10:27:00.000;SRZ1;3;33850.00000
2021-09-28 19:07:00.000;SRZ1;-4;33510.00000
2021-09-28 19:07:00.000;SRZ1;-3;33510.00000
2021-09-28 23:33:00.000;NGV1;2;5.80500
2021-09-28 23:33:00.000;NGV1;1;5.80500
2021-09-28 23:33:00.000;NGV1;2;5.80500
2021-09-28 23:33:00.000;SRZ1;5;33462.00000
2021-09-28 23:33:00.000;SRZ1;2;33462.00000
2021-09-28 23:38:00.000;BRX1;-1;77.46000
2021-09-28 23:38:00.000;BRX1;-8;77.46000
2021-09-29 17:15:00.000;NGV1;5;5.57000
2021-09-29 17:16:00.000;SiZ1;10;73840.00000
2021-09-29 19:09:00.000;SiZ1;-10;73855.00000
2021-09-29 19:12:00.000;SRZ1;-2;33330.00000
2021-09-29 19:12:00.000;SRZ1;-1;33330.00000
2021-09-29 19:12:00.000;SRZ1;-4;33330.00000
2021-09-29 19:12:00.000;SRZ1;-1;33330.00000
2021-09-29 19:12:00.000;SRZ1;-1;33330.00000
2021-09-29 19:18:00.000;SRZ1;-1;33330.00000
2021-09-29 21:20:00.000;SRZ1;5;33400.00000
2021-09-29 21:20:00.000;SRZ1;5;33400.00000
2021-09-29 21:27:00.000;NGV1;-4;5.48200
2021-09-29 21:27:00.000;NGV1;-2;5.48200
2021-09-29 22:21:00.000;NGV1;12;5.46600
2021-09-29 23:35:00.000;NGV1;-4;5.49100
2021-09-30 07:00:00.000;NGV1;-1;5.49100
2021-09-30 07:00:00.000;NGV1;-1;5.49100
2021-09-30 11:00:00.000;NGV1;5;5.58500
2021-09-30 14:17:00.000;NGV1;-5;5.61500
2021-09-30 14:21:00.000;NGV1;6;5.61000
2021-09-30 14:53:00.000;NGV1;-1;5.68000
2021-09-30 14:53:00.000;NGV1;-1;5.68000
2021-09-30 14:53:00.000;NGV1;-2;5.68000
2021-09-30 14:55:00.000;NGV1;-2;5.68000
2021-09-30 15:26:00.000;GZZ1;-10;36740.00000
2021-09-30 18:01:00.000;GZZ1;10;36710.00000
2021-09-30 18:02:00.000;SRZ1;-10;34650.00000
2021-09-30 21:16:00.000;SRZ1;2;34560.00000
2021-09-30 21:16:00.000;SRZ1;4;34560.00000
2021-09-30 21:16:00.000;SRZ1;4;34560.00000
2021-09-30 21:17:00.000;NGV1;6;5.82800
2021-09-30 23:11:00.000;NGV1;-4;5.85800
2021-09-30 23:11:00.000;NGV1;-2;5.85800
2021-09-30 23:17:00.000;NGV1;-4;5.88400
2021-09-30 23:17:00.000;NGV1;-2;5.88400
2021-10-01 13:34:00.000;NGV1;1;5.85000
2021-10-01 13:40:00.000;NGV1;1;5.84000
2021-10-01 13:41:00.000;NGV1;1;5.83000
2021-10-01 13:45:00.000;NGV1;1;5.82000
2021-10-01 14:14:00.000;SRZ1;10;34240.00000
2021-10-01 14:23:00.000;NGV1;1;5.81000
2021-10-01 14:24:00.000;NGV1;1;5.80000
2021-10-01 15:55:00.000;SRZ1;-10;34255.00000
2021-10-01 15:59:00.000;GZZ1;-10;36880.00000
2021-10-01 19:27:00.000;GZZ1;6;36780.00000
2021-10-01 19:27:00.000;GZZ1;4;36780.00000
2021-10-01 19:28:00.000;NGV1;6;5.59900
2021-10-01 20:44:00.000;BRX1;4;79.10000
2021-10-01 21:25:00.000;BRX1;-4;79.30000
2021-10-01 23:45:00.000;NGV1;-6;5.55700
2021-10-01 23:48:00.000;GZZ1;-9;36947.00000
2021-10-01 23:48:00.000;GZZ1;-1;36947.00000
2021-10-04 07:00:00.000;GZZ1;10;36640.00000
2021-10-04 10:42:00.000;SiZ1;-15;73918.00000
2021-10-04 12:51:00.000;SiZ1;15;73885.00000
2021-10-04 13:08:00.000;NGV1;6;5.83500
2021-10-04 16:00:00.000;NGV1;-6;5.88800
2021-10-04 16:05:00.000;BRX1;-1;80.80000
2021-10-04 16:05:00.000;BRX1;-5;80.80000
2021-10-04 22:50:00.000;BRX1;8;81.33000
2021-10-04 22:50:00.000;NGV1;7;5.91800
2021-10-04 23:10:00.000;BRX1;1;81.30000
2021-10-04 23:11:00.000;BRX1;13;81.30000
2021-10-05 14:06:00.000;BRX1;-5;82.09000
2021-10-05 14:06:00.000;BRX1;-9;82.09000
2021-10-05 14:27:00.000;BRX1;14;82.38000
2021-10-05 20:29:00.000;NGV1;-7;6.31800
2021-10-05 20:30:00.000;NGV1;-4;6.35000
2021-10-05 20:31:00.000;NGV1;-2;6.35000
2021-10-05 20:31:00.000;NGV1;-1;6.35000
2021-10-05 20:53:00.000;BRX1;-7;82.80000
2021-10-05 20:57:00.000;SiZ1;20;73270.00000
2021-10-05 21:21:00.000;NGV1;6;6.25000
2021-10-05 21:21:00.000;NGV1;1;6.25000
2021-10-05 22:55:00.000;SiZ1;-20;73326.00000
2021-10-06 09:54:00.000;NGV1;6;6.44400
2021-10-06 09:55:00.000;SiZ1;-20;73370.00000
2021-10-06 12:25:00.000;SiZ1;20;73530.00000
2021-10-06 12:29:00.000;SRZ1;-16;36520.00000
2021-10-06 18:43:00.000;SRZ1;4;36750.00000
2021-10-07 10:10:00.000;NGV1;-6;5.60000
2021-10-07 10:10:00.000;GZZ1;-1;38244.00000
2021-10-07 10:10:00.000;GZZ1;-1;38243.00000
2021-10-07 10:10:00.000;GZZ1;-1;38243.00000
2021-10-07 10:10:00.000;GZZ1;-6;38243.00000
2021-10-07 10:35:00.000;GZZ1;5;37240.00000
2021-10-07 10:38:00.000;GZZ1;2;37240.00000
2021-10-07 10:38:00.000;GZZ1;2;37240.00000
2021-10-07 10:47:00.000;GZZ1;-10;37550.00000
2021-10-07 11:05:00.000;GZZ1;10;37150.00000
2021-10-07 11:27:00.000;BRX1;-6;79.20000
2021-10-07 13:05:00.000;BRX1;6;80.44000
2021-10-07 13:10:00.000;NGV1;1;5.53500
